customer_id,age,gender,region,tenure_months,annual_spend_usd,num_purchases,avg_order_value,returns_count,loyalty_tier,last_purchase_days,email_opt_in,churned
C00693,58.0,Female,North,112,9937.86,66,130.9,9,Bronze,44.0,True,0
C00694,72.0,Female,South,114,17725.72,40,370.9,8,Silver,186.0,True,0
C00695,68.0,Male,East,11,6689.86,17,342.21,1,Gold,336.0,False,0
C00696,30.0,Male,South,31,15919.45,69,266.31,6,Platinum,105.0,True,0
C00697,59.0,Male,East,87,5427.12,47,102.38,9,Silver,166.0,True,0
C00698,23.0,Male,South,71,4873.01,15,399.66,8,Bronze,79.0,True,0
C00699,73.0,Female,South,7,16566.97,36,480.71,3,Gold,17.0,True,0
C00700,63.0,Female,North,12,40510.53,97,363.7,4,Silver,257.0,True,0
C00701,57.0,Male,North,63,13350.46,27,459.75,9,Bronze,94.0,True,0
C00702,75.0,Female,North,74,8976.54,18,492.25,0,Bronze,200.0,True,0
C00703,67.0,Other,East,21,12027.67,69,182.5,5,Bronze,250.0,True,0
C00704,68.0,Male,North,21,7260.9,20,322.73,1,Silver,307.0,True,0
C00705,23.0,Male,East,16,24153.18,92,242.23,9,Bronze,68.0,True,0
C00706,19.0,Female,West,68,41900.39,86,493.45,0,Bronze,213.0,True,0
C00707,73.0,Male,East,1,6410.94,99,55.97,0,Bronze,333.0,True,0
C00708,32.0,Female,East,69,17402.09,92,212.06,3,Platinum,177.0,True,0
C00709,42.0,Female,North,58,9528.24,25,439.01,2,Bronze,15.0,True,0
C00710,20.0,Male,South,56,3469.66,22,149.19,5,Bronze,96.0,True,0
C00711,54.0,Male,West,82,16477.57,35,396.02,3,Silver,291.0,False,0
C00712,65.0,Female,South,63,8346.6,47,197.56,3,Bronze,290.0,True,0
C00713,66.0,Male,West,88,38817.36,88,490.19,6,Platinum,115.0,False,0
C00714,51.0,Female,East,92,28050.39,74,442.93,6,Platinum,72.0,False,0
C00715,,Female,South,111,11725.16,65,157.65,10,Silver,107.0,True,0
C00716,47.0,Female,North,96,30359.44,88,387.39,5,Silver,89.0,True,0
C00717,43.0,Female,North,63,11393.37,65,175.06,6,Bronze,271.0,True,0
C00718,50.0,Female,South,60,13962.06,38,307.12,7,Bronze,308.0,True,0
C00719,72.0,Female,South,29,,42,332.66,1,Bronze,18.0,True,1
C00720,,Male,East,72,22147.35,52,416.5,7,Bronze,271.0,True,0
C00721,45.0,Male,East,17,198.79,9,21.98,9,Bronze,275.0,False,0
C00722,52.0,Male,South,112,9928.26,75,117.88,3,Silver,224.0,True,0
C00723,51.0,Male,East,102,22312.47,66,358.84,1,Bronze,319.0,False,0
C00724,19.0,Male,West,15,20414.26,74,286.13,3,Bronze,15.0,False,0
C00725,34.0,Male,East,95,11840.32,54,252.85,3,Silver,256.0,True,0
C00726,55.0,Male,West,15,3208.89,79,37.05,6,Silver,47.0,False,1
C00727,58.0,Male,South,87,19117.25,95,180.66,9,Bronze,328.0,False,0
C00728,60.0,Male,West,11,21137.84,57,433.9,6,Bronze,183.0,True,0
C00729,75.0,Female,South,59,1083.09,45,25.14,1,Bronze,34.0,True,0
C00730,57.0,Female,North,79,2599.85,11,204.25,3,Bronze,273.0,True,0
C00731,51.0,Female,North,88,29562.65,78,473.12,7,Gold,274.0,True,1
C00732,37.0,Female,North,51,2922.76,91,34.93,3,Platinum,170.0,True,0
C00733,39.0,Female,West,111,26996.78,70,377.36,6,Silver,114.0,True,0
C00734,65.0,Female,North,93,11065.48,87,136.23,7,Silver,7.0,True,0
C00735,45.0,Male,West,25,34365.76,87,434.64,3,Gold,332.0,False,0
C00736,59.0,Other,West,81,29565.32,80,375.57,7,Silver,68.0,True,0
C00737,,Male,South,88,19759.36,51,444.0,4,Bronze,308.0,True,0
C00738,25.0,Female,West,41,1171.72,10,115.8,1,Bronze,215.0,True,0
C00739,30.0,Female,West,89,292.68,1,270.33,4,Silver,251.0,False,0
C00740,29.0,Male,West,108,8476.47,21,391.84,4,Silver,254.0,True,0
C00741,53.0,Female,South,99,4803.4,44,130.39,0,Bronze,314.0,True,0
C00742,54.0,Male,South,92,10501.84,75,123.07,9,Bronze,13.0,False,0
C00743,50.0,Male,North,77,,46,23.32,5,Bronze,362.0,True,0
C00744,34.0,Male,West,33,1591.44,3,479.67,0,Bronze,16.0,False,0
C00745,51.0,Male,West,96,7434.85,22,357.91,9,Silver,365.0,True,0
C00746,24.0,Male,East,44,35061.86,98,321.42,9,Silver,96.0,True,0
C00747,45.0,Female,North,64,32724.71,99,374.56,0,Silver,309.0,False,0
C00748,26.0,Female,West,38,8990.35,38,270.49,1,Bronze,31.0,False,0
C00749,22.0,Male,South,38,19684.66,81,243.31,4,Bronze,169.0,False,0
C00750,27.0,Female,East,19,13481.98,72,230.27,5,Gold,198.0,True,0
C00751,24.0,Male,East,116,27094.4,94,323.82,7,Silver,349.0,False,0
C00752,45.0,Male,North,18,10546.01,89,108.75,4,Bronze,46.0,True,0
C00753,49.0,Female,North,11,31829.14,63,445.15,6,Bronze,14.0,False,0
C00754,,Female,North,113,13575.38,40,407.76,0,Gold,237.0,False,0
C00755,43.0,Male,West,67,13166.8,63,181.29,7,Gold,18.0,True,0
C00756,28.0,Male,West,53,10510.43,32,293.52,10,Gold,284.0,True,0
C00757,19.0,Female,South,89,3177.89,35,79.1,5,Silver,14.0,True,0
C00758,59.0,Female,South,46,32028.67,61,486.45,5,Silver,355.0,True,0
C00759,74.0,Male,South,16,28068.3,58,452.42,3,Silver,195.0,True,1
C00760,34.0,Male,South,88,27515.51,59,461.73,10,Bronze,347.0,True,0
C00761,29.0,Male,East,22,7149.41,39,172.76,0,Silver,47.0,True,1
C00762,36.0,Female,South,67,4446.48,41,92.88,3,Silver,100.0,True,0
C00763,30.0,Female,East,114,191.18,2,113.77,1,Bronze,167.0,True,0
C00764,30.0,Female,South,113,3056.9,61,54.1,9,Gold,11.0,False,0
C00765,46.0,Male,East,44,3310.37,58,68.85,5,Bronze,38.0,True,0
C00766,63.0,Female,West,94,4975.97,94,44.94,10,Bronze,121.0,True,0
C00767,59.0,Female,North,74,24692.79,51,495.01,7,Bronze,270.0,False,0
C00768,73.0,Male,North,58,2328.22,47,46.29,6,Gold,259.0,False,1
C00769,38.0,Female,East,17,596.24,7,74.95,5,Platinum,,True,0
C00770,46.0,Male,North,46,9938.5,20,415.35,2,Silver,22.0,True,0
C00771,40.0,Male,North,79,8653.08,34,294.32,6,Platinum,240.0,True,1
C00772,20.0,Female,West,119,16572.53,38,389.46,7,Gold,132.0,False,0
C00773,40.0,Male,South,1,13638.51,37,319.15,10,Gold,290.0,False,1
C00774,33.0,Other,East,87,14498.5,40,442.27,6,Gold,109.0,False,0
C00775,45.0,Female,West,102,27386.07,77,322.85,10,Bronze,133.0,False,0
C00776,27.0,Male,North,115,3505.49,14,265.84,10,Gold,,True,0
C00777,61.0,Male,South,51,12940.51,34,359.25,5,Silver,,True,0
C00778,66.0,Female,North,15,3918.64,17,229.22,4,Gold,258.0,False,0
C00779,73.0,Male,South,33,5031.7,31,179.57,1,Bronze,173.0,False,0
C00780,22.0,Female,North,103,14093.61,69,239.15,2,Gold,241.0,True,0
C00781,24.0,Male,West,106,394.43,5,93.16,9,Platinum,29.0,True,0
C00782,74.0,Male,South,77,11451.23,34,400.32,1,Bronze,196.0,True,0
C00783,67.0,Female,North,15,436.0,3,137.74,4,Platinum,168.0,False,0
C00784,52.0,Male,North,15,7695.77,96,85.23,7,Bronze,333.0,True,0
C00785,36.0,Female,North,58,8460.3,73,130.71,2,Bronze,155.0,False,0
C00786,48.0,Female,North,71,11376.18,25,422.61,10,Bronze,,True,0
C00787,49.0,Male,North,4,3692.81,20,171.8,7,Gold,255.0,True,1
C00788,67.0,Female,East,83,3515.83,10,346.16,0,Silver,55.0,False,0
C00789,48.0,Female,West,66,24210.73,48,429.64,2,Bronze,332.0,True,1
C00790,19.0,Female,West,2,3487.32,76,48.09,8,Silver,140.0,False,1
C00791,58.0,Male,West,12,25757.28,59,384.86,9,Bronze,287.0,False,0
C00792,63.0,Male,West,55,11876.14,89,160.76,10,Silver,240.0,False,0
C00793,35.0,Female,South,87,4454.86,35,116.14,9,Gold,170.0,True,0
C00794,24.0,Female,South,100,11633.05,28,347.56,0,Silver,214.0,False,0
C00795,26.0,Female,East,52,24911.61,48,455.8,8,Gold,67.0,True,1
C00796,66.0,Female,South,36,3349.19,21,154.56,1,Silver,28.0,True,0
C00797,,Female,East,117,29730.31,98,288.73,0,Platinum,280.0,True,0
C00798,48.0,Male,West,56,2718.88,19,152.02,7,Bronze,350.0,True,0
C00799,73.0,Female,North,38,14487.23,48,281.6,5,Bronze,315.0,True,0
C00800,21.0,Male,West,54,18483.67,53,314.71,7,Bronze,112.0,True,0
C00801,29.0,Male,West,2,2223.92,6,309.06,9,Silver,131.0,True,0
C00802,66.0,Female,East,37,14785.67,47,315.54,0,Silver,132.0,True,0
C00803,49.0,Female,South,62,2889.73,46,76.19,5,Gold,257.0,True,1
C00804,19.0,Male,South,111,9444.33,26,349.83,9,Bronze,228.0,True,0
C00805,58.0,Female,North,89,3753.38,13,340.63,4,Bronze,291.0,False,0
C00806,26.0,Female,South,94,1546.51,5,344.47,5,Silver,345.0,True,0
C00807,63.0,Female,East,66,43.12,1,46.29,5,Platinum,144.0,True,0
C00808,64.0,Female,East,14,12255.28,49,228.95,9,Bronze,242.0,False,0
C00809,65.0,Male,North,47,1654.34,9,210.43,0,Bronze,183.0,False,0
C00810,44.0,Female,East,120,4365.33,96,52.49,9,Bronze,349.0,False,0
C00811,33.0,Male,West,6,2432.69,25,118.96,8,Silver,130.0,False,1
C00812,69.0,Male,North,106,17148.21,66,226.07,8,Bronze,69.0,False,0
C00813,50.0,Male,North,83,27401.96,68,374.02,4,Bronze,139.0,True,0
C00814,54.0,Male,West,35,5147.19,50,126.16,5,Silver,226.0,False,0
C00815,25.0,Female,East,94,30080.08,89,416.58,4,Bronze,348.0,False,0
C00816,54.0,Male,East,101,3407.42,12,277.44,2,Bronze,303.0,True,0
C00817,,Female,West,6,8383.88,24,382.61,9,Bronze,7.0,False,1
C00818,,Male,East,13,6523.29,26,241.55,5,Platinum,186.0,False,0
C00819,62.0,Male,East,80,3471.3,14,254.61,7,Silver,59.0,False,0
C00820,25.0,Other,North,120,11003.11,30,313.66,1,Bronze,133.0,False,0
C00821,59.0,Female,West,3,13608.55,32,464.71,8,Bronze,345.0,True,1
C00822,73.0,Female,West,80,20711.11,77,250.99,7,Silver,360.0,True,0
C00823,50.0,Female,South,17,6852.52,31,269.04,10,Gold,57.0,True,0
C00824,24.0,Male,East,79,31732.04,88,304.98,1,Bronze,52.0,False,0
C00825,50.0,Female,East,75,34538.2,78,371.38,5,Bronze,255.0,False,0
C00826,48.0,Female,North,11,4507.54,91,45.21,5,Bronze,150.0,False,0
C00827,50.0,Male,North,82,2849.38,11,262.69,5,Silver,158.0,False,0
C00828,33.0,Female,East,108,21624.53,99,245.98,0,Platinum,319.0,False,0
C00829,54.0,Female,East,104,32198.88,62,461.63,5,Silver,337.0,True,0
C00830,33.0,Female,East,4,27287.12,99,251.82,3,Bronze,329.0,False,1
C00831,50.0,Female,South,30,7662.44,36,239.48,6,Gold,286.0,True,0
C00832,52.0,Female,West,29,45320.11,96,481.48,2,Gold,358.0,True,0
C00833,55.0,Male,South,55,13413.41,59,230.78,4,Bronze,263.0,True,0
C00834,64.0,Other,North,18,892.06,8,98.63,6,Bronze,323.0,True,0
C00835,69.0,Male,North,103,5243.35,42,116.29,0,Bronze,198.0,True,0
C00836,,Male,West,94,838.37,14,56.64,8,Gold,19.0,True,0
C00837,64.0,Male,East,98,1035.13,95,10.28,7,Silver,299.0,True,0
C00838,68.0,Female,South,24,6240.3,31,221.65,0,Silver,340.0,False,0
C00839,32.0,Other,North,2,8442.71,23,386.93,0,Gold,114.0,True,0
C00840,34.0,Female,North,110,16926.96,56,369.4,9,Bronze,,False,0
C00841,48.0,Female,North,35,1234.34,43,25.75,3,Bronze,209.0,True,0
C00842,45.0,Other,North,79,2815.37,10,289.29,9,Bronze,238.0,True,0
C00843,58.0,Female,East,110,6845.79,82,85.6,5,Gold,247.0,True,0
C00844,18.0,Male,North,5,35967.06,85,471.13,3,Silver,144.0,True,0
C00845,26.0,Female,North,1,6098.68,75,92.01,3,Bronze,312.0,False,1
C00846,61.0,Male,South,1,20347.63,62,317.05,7,Bronze,297.0,True,1
C00847,65.0,Male,East,19,6219.23,41,169.86,1,Gold,344.0,False,0
C00848,35.0,Male,South,7,14730.48,55,324.37,4,Gold,211.0,True,1
C00849,36.0,Male,North,99,12438.87,53,212.01,3,Silver,29.0,False,0
C00850,50.0,Female,East,73,6176.83,17,382.23,1,Bronze,309.0,False,0
C00851,45.0,Other,South,118,1054.23,9,123.03,3,Platinum,30.0,True,0
C00852,27.0,Male,North,97,11475.67,26,453.84,5,Gold,71.0,True,0
C00853,47.0,Female,East,116,13213.37,46,255.1,7,Silver,105.0,True,0
C00854,65.0,Male,West,29,6004.78,17,380.49,0,Silver,68.0,True,0
C00855,60.0,Male,East,35,5174.15,11,426.37,9,Platinum,265.0,True,1
C00856,65.0,Male,North,102,50502.53,86,499.43,9,Platinum,161.0,True,0
C00857,55.0,Male,South,30,4842.5,38,119.73,7,Silver,81.0,False,1
C00858,68.0,Male,East,7,8641.44,59,150.58,10,Silver,2.0,False,0
C00859,32.0,Male,West,81,7730.77,53,132.71,4,Bronze,79.0,True,0
C00860,20.0,Male,West,97,10098.95,74,138.81,9,Gold,253.0,True,0
C00861,24.0,Male,West,117,21111.37,74,295.4,7,Silver,290.0,True,0
C00862,75.0,Female,West,112,15055.64,30,496.83,6,Bronze,109.0,True,0
C00863,55.0,Male,East,15,39026.18,85,495.24,1,Bronze,27.0,False,0
C00864,32.0,Male,East,93,8575.71,38,268.12,6,Platinum,204.0,True,1
C00865,67.0,Female,East,102,26217.64,84,323.12,9,Gold,286.0,True,0
C00866,35.0,Male,East,84,15025.85,41,431.39,10,Platinum,26.0,True,0
C00867,,Female,East,99,5404.87,12,467.14,4,Silver,291.0,True,0
C00868,32.0,Male,North,101,8654.23,77,109.89,2,Gold,63.0,True,0
C00869,23.0,Female,West,54,1261.33,4,268.99,8,Gold,95.0,True,0
C00870,33.0,Female,North,5,26561.31,78,418.09,0,Bronze,228.0,True,0
C00871,31.0,Female,South,55,831.37,5,158.57,1,Bronze,19.0,True,0
C00872,50.0,Female,South,25,4655.65,21,225.51,6,Platinum,112.0,False,0
C00873,19.0,Male,West,14,24299.66,61,492.95,10,Bronze,51.0,True,0
C00874,31.0,Male,North,15,42114.83,95,492.67,3,Silver,,False,0
C00875,50.0,Male,South,84,15773.05,41,453.99,4,Silver,283.0,True,0
C00876,40.0,Female,South,61,4625.23,13,401.24,3,Silver,84.0,True,0
C00877,54.0,Male,North,65,3097.86,24,141.87,4,Bronze,16.0,False,0
C00878,56.0,Male,North,90,14455.67,90,167.22,0,Gold,79.0,False,0
C00879,73.0,Female,South,66,20542.28,73,278.17,6,Bronze,32.0,True,0
C00880,66.0,Male,West,76,2507.3,11,284.78,6,Gold,228.0,True,0
C00881,31.0,Male,South,11,8690.97,39,257.7,3,Bronze,356.0,False,0
C00882,58.0,Female,West,103,7279.91,27,321.97,2,Silver,62.0,False,0
C00883,54.0,Male,East,54,3856.57,18,210.08,8,Gold,267.0,True,0
C00884,52.0,Female,West,19,29862.0,85,377.1,2,Bronze,133.0,True,0
C00885,64.0,Female,West,98,10961.45,62,173.44,0,Bronze,27.0,True,0
C00886,26.0,Female,East,89,2751.99,18,172.03,0,Gold,252.0,True,0
C00887,39.0,Male,East,7,3865.82,66,72.34,9,Bronze,77.0,True,0
C00888,65.0,Male,North,24,5063.55,42,102.47,4,Bronze,188.0,True,0
C00889,69.0,Female,East,2,2519.28,7,426.76,1,Silver,186.0,False,1
C00890,20.0,Female,North,33,8754.66,45,228.68,9,Platinum,,True,0
C00891,45.0,Female,East,12,1984.73,19,121.66,1,Silver,50.0,False,0
C00892,33.0,Male,East,86,11390.86,25,382.08,3,Bronze,92.0,False,0
C00893,,Male,West,63,25933.26,88,281.45,0,Platinum,270.0,False,0
C00894,21.0,Male,East,118,1531.34,72,20.37,7,Silver,341.0,True,0
C00895,49.0,Male,South,90,2760.04,14,165.02,7,Silver,5.0,True,0
C00896,56.0,Male,South,74,6949.31,86,96.73,8,Silver,152.0,True,0
C00897,48.0,Female,East,62,22868.01,58,331.38,2,Bronze,322.0,True,0
C00898,39.0,Male,South,7,11231.44,88,144.77,3,Bronze,105.0,True,1
C00899,62.0,Female,South,9,,75,41.82,10,Silver,164.0,True,0
C00900,55.0,Female,South,74,1215.15,34,36.92,9,Bronze,331.0,True,0
C00901,70.0,Male,East,1,15193.12,54,295.05,0,Silver,354.0,True,1
C00902,38.0,Female,North,6,1306.82,54,20.64,7,Bronze,240.0,False,1
C00903,31.0,Female,East,27,26362.87,72,425.91,8,Bronze,254.0,False,0
C00904,44.0,Male,South,107,2581.68,25,86.14,6,Bronze,225.0,True,0
C00905,47.0,Male,South,56,9940.44,34,307.22,7,Silver,104.0,False,0
C00906,44.0,Female,South,86,6036.56,25,227.9,0,Gold,324.0,True,0
C00907,66.0,Female,North,50,8084.58,30,227.0,0,Bronze,13.0,True,0
C00908,20.0,Female,East,21,,17,45.18,0,Bronze,22.0,False,0
C00909,48.0,Other,East,45,1886.3,4,403.35,1,Bronze,220.0,True,1
C00910,42.0,Male,West,12,43675.39,95,447.6,10,Gold,306.0,True,0
C00911,30.0,Female,South,93,133.27,8,15.4,6,Bronze,298.0,True,0
C00912,55.0,Female,East,23,7461.35,89,97.52,8,Gold,248.0,True,0
C00913,64.0,Female,East,46,458.96,1,452.91,3,Bronze,138.0,True,0
C00914,49.0,Female,East,118,23293.26,78,279.25,10,Bronze,132.0,True,0
C00915,22.0,Female,East,72,2707.92,33,83.52,2,Gold,156.0,True,0
C00916,22.0,Female,West,56,4902.37,52,109.37,9,Silver,94.0,True,0
C00917,42.0,Male,West,66,8678.74,29,333.39,0,Bronze,153.0,True,0
C00918,56.0,Female,North,95,20846.2,50,365.16,0,Platinum,39.0,True,0
C00919,36.0,Male,South,31,11369.54,46,303.72,0,Bronze,117.0,False,0
C00920,35.0,Female,East,77,,53,477.04,8,Bronze,344.0,False,0
C00921,67.0,Female,East,105,12097.86,40,252.09,2,Bronze,259.0,True,0
C00922,18.0,Female,South,69,6813.41,54,157.13,4,Silver,52.0,False,0
C00923,22.0,Male,North,54,17494.72,83,243.84,5,Gold,105.0,True,0
C00924,27.0,Female,East,18,8765.37,44,186.24,8,Bronze,95.0,True,0
C00925,75.0,Male,East,30,3657.32,37,119.96,3,Platinum,103.0,True,0
C00926,46.0,Male,North,114,471.63,14,32.52,0,Silver,253.0,True,0
C00927,27.0,Male,East,65,7056.64,36,182.58,4,Platinum,327.0,False,0
C00928,36.0,Female,West,37,4826.03,13,358.59,3,Gold,260.0,False,0
C00929,74.0,Male,East,51,342.07,19,19.03,8,Platinum,179.0,True,0
C00930,58.0,Other,West,70,23325.23,96,225.2,8,Silver,59.0,True,0
C00931,30.0,Male,South,65,3040.55,9,325.56,1,Bronze,53.0,True,0
C00932,31.0,Female,North,84,13374.66,49,309.1,8,Silver,298.0,True,1
C00933,22.0,Female,East,31,33635.56,84,390.56,0,Silver,248.0,True,0
C00934,62.0,Female,North,78,45057.35,96,407.15,6,Silver,187.0,False,0
C00935,25.0,Female,North,54,5740.2,15,358.74,4,Gold,211.0,False,0
C00936,34.0,Female,North,113,1014.71,17,60.37,3,Bronze,310.0,False,0
C00937,38.0,Female,West,19,8566.53,38,242.76,5,Gold,298.0,True,0
C00938,54.0,Female,West,18,14282.08,56,305.67,3,Bronze,32.0,True,0
C00939,53.0,Male,South,56,11233.62,96,130.33,8,Platinum,145.0,True,0
C00940,64.0,Male,East,62,521.18,21,30.85,10,Bronze,16.0,False,0
C00941,35.0,Female,South,83,2428.15,17,119.56,8,Bronze,141.0,True,0
C00942,40.0,Female,North,49,5383.21,26,232.9,4,Gold,233.0,True,0
C00943,40.0,Female,West,110,21087.97,88,212.83,5,Gold,77.0,True,0
C00944,20.0,Female,West,57,335.08,4,96.57,4,Gold,55.0,False,1
C00945,60.0,Male,South,16,14746.98,39,413.96,8,Platinum,180.0,False,0
C00946,49.0,Female,South,15,5381.23,12,463.59,6,Bronze,192.0,False,0
C00947,45.0,Female,West,117,1616.45,16,108.66,5,Gold,261.0,True,0
C00948,75.0,Female,South,17,47935.84,92,465.49,4,Bronze,6.0,False,0
C00949,28.0,Female,South,114,22.18,1,18.75,4,Silver,91.0,True,0
C00950,74.0,Female,South,34,17581.38,33,463.23,6,Silver,285.0,True,0
C00951,,Female,South,12,37759.46,92,476.45,7,Bronze,249.0,True,1
C00952,30.0,Other,East,37,1077.92,61,15.91,4,Silver,329.0,True,1
C00953,57.0,Male,North,74,2638.57,8,383.88,8,Gold,298.0,True,0
C00954,61.0,Female,South,52,26586.12,47,485.4,9,Bronze,307.0,False,0
C00955,39.0,Female,South,95,44799.32,98,453.89,4,Platinum,187.0,True,0
C00956,38.0,Male,South,74,18608.48,41,485.65,9,Silver,350.0,True,0
C00957,66.0,Male,South,49,12788.56,53,279.66,1,Bronze,152.0,False,0
C00958,27.0,Female,South,77,2098.88,54,48.3,10,Silver,330.0,False,0
C00959,18.0,Male,South,117,25688.46,67,426.4,3,Bronze,144.0,True,0
C00960,56.0,Female,West,50,6882.71,19,310.78,6,Bronze,163.0,True,1
C00961,70.0,Male,East,19,29250.95,84,311.22,3,Silver,251.0,True,0
C00962,47.0,Male,East,50,25220.14,99,214.45,4,Bronze,146.0,True,0
C00963,25.0,Female,South,101,3657.85,15,290.2,3,Bronze,54.0,False,0
C00964,49.0,Male,West,27,7248.25,82,85.25,7,Gold,328.0,True,1
C00965,,Male,North,114,27577.12,82,372.49,0,Bronze,166.0,True,0
C00966,,Female,East,71,3567.24,75,46.76,9,Gold,339.0,True,0
C00967,53.0,Female,North,73,12965.24,38,367.59,9,Gold,146.0,True,0
C00968,37.0,Male,West,39,18287.82,47,426.0,6,Bronze,356.0,True,0
C00969,54.0,Female,South,111,20886.08,84,241.51,6,Silver,221.0,False,1
C00970,56.0,Female,South,5,3630.53,16,259.82,7,Bronze,281.0,True,0
C00971,57.0,Female,North,36,13360.32,83,162.98,2,Silver,276.0,False,0
C00972,39.0,Male,West,51,47828.91,93,485.03,8,Bronze,74.0,True,0
C00973,51.0,Male,South,58,21687.77,69,369.23,2,Platinum,298.0,False,0
C00974,20.0,Female,South,57,7828.2,35,190.8,7,Bronze,345.0,True,0
C00975,41.0,Female,West,18,5369.23,56,95.66,3,Silver,242.0,True,0
C00976,39.0,Male,North,28,795.72,6,117.59,8,Bronze,346.0,True,0
C00977,49.0,Female,South,12,23681.41,94,237.32,8,Bronze,309.0,True,0
C00978,73.0,Male,North,69,17902.37,35,471.86,2,Silver,244.0,False,0
C00979,73.0,Female,North,43,2410.16,6,369.73,6,Silver,175.0,False,1
C00980,46.0,Female,North,68,10623.61,80,115.47,5,Platinum,313.0,True,0
C00981,55.0,Other,North,71,29751.07,66,431.18,3,Bronze,68.0,True,0
C00982,,Other,West,85,11213.53,63,195.32,6,Bronze,205.0,True,0
C00983,45.0,Male,South,66,2153.29,6,427.34,10,Bronze,298.0,True,0
C00984,57.0,Female,West,78,10175.51,76,128.43,0,Bronze,345.0,False,0
C00985,57.0,Male,South,71,16564.68,64,313.14,10,Gold,98.0,True,0
C00986,73.0,Female,West,79,33283.75,80,464.07,9,Platinum,35.0,False,0
C00987,45.0,Female,North,74,9329.82,83,136.37,5,Gold,122.0,True,0
C00988,70.0,Male,North,38,7840.03,22,349.53,6,Bronze,316.0,False,0
C00989,74.0,Male,North,30,9387.24,22,493.78,4,Silver,192.0,True,0
C00990,51.0,Male,West,95,8136.61,93,83.79,1,Gold,21.0,True,0
C00991,23.0,Male,East,42,3214.27,54,53.32,6,Bronze,44.0,False,0
C00992,39.0,Male,East,66,16904.01,44,340.36,8,Silver,124.0,True,0
C00993,62.0,Female,West,24,4727.76,29,176.47,2,Bronze,126.0,True,1
C00994,51.0,Female,South,52,2930.52,64,44.91,7,Bronze,50.0,True,0
C00995,72.0,Female,East,64,18925.68,76,242.9,8,Gold,181.0,True,0
C00996,65.0,Female,East,76,375.24,1,379.35,8,Bronze,175.0,False,0
C00997,21.0,Female,East,64,8903.94,56,149.71,3,Platinum,73.0,False,0
C00998,67.0,Male,East,44,15397.23,100,174.17,4,Bronze,85.0,True,0
C00999,38.0,Female,South,116,14666.59,29,424.39,4,Bronze,243.0,False,0
C01000,65.0,Female,North,62,6445.6,29,264.84,9,Bronze,348.0,True,0
